filename,h2-simpless-dks-celmcut,h2-simpless-dks-cpdbshc900,h2-simpless-dks-900masb50ksccdfp,h2-simpless-oss-900masb50ksbmiasm,h2-simpless-dks-blind,h2-simpless-oss-zopdbsgenetic,h2-simpless-oss-blind,h2-simpless-dks-900masb50ksbmiasm,seq-opt-symba-1,h2-simpless-oss-masginfsccdfp,h2-simpless-dks-900masginfsccdfp,h2-simpless-oss-cpdbshc900,h2-simpless-dks-zopdbsgenetic,simpless-oss-masb50kmiasmdfp,h2-simpless-oss-900masb50ksccdfp,simpless-dks-masb50kmiasmdfp,h2-simpless-oss-celmcut,Complementary1,Complementary2,DecStar,FDMS1,FDMS2,Metis1,Metis2,Planning_PDBs,Scorpion,SymbolicBidirectional,Symple_1,Symple_2
miconic-simpleadl-s5-1.pddl,0.12,0.19,0.13,0.14,0.13,0.45,0.14,0.14,0.46,0.14,0.13,0.2,0.44,0.14,0.13,0.12,0.12,1.218,2.23,0.462,0.358,0.393,0.415,0.409,10000.0,201.232,10000.0,0.75,1.138
miconic-simpleadl-s5-2.pddl,0.14,0.16,0.12,0.13,0.11,0.43,0.12,0.12,0.46,0.13,0.12,0.15,0.46,0.13,0.13,0.12,0.11,1.005,2.108,0.427,0.373,0.393,0.384,0.373,10000.0,200.951,10000.0,0.672,1.151
miconic-simpleadl-s5-3.pddl,0.12,0.21,0.13,0.13,0.12,0.4,0.12,0.13,0.49,0.13,0.13,0.22,0.4,0.14,0.14,0.12,0.11,1.088,2.136,0.424,0.357,0.64,0.391,0.658,10000.0,201.12,10000.0,0.798,1.233
miconic-simpleadl-s5-4.pddl,0.14,0.2,0.13,0.12,0.15,0.47,0.13,0.14,0.49,0.14,0.14,0.2,0.47,0.13,0.12,0.12,0.12,0.997,2.356,0.42,0.354,0.374,0.408,0.435,10000.0,201.188,10000.0,0.761,1.101
miconic-simpleadl-s6-0.pddl,0.13,0.22,0.15,0.18,0.15,1.41,0.16,0.15,0.51,0.16,0.15,0.21,1.39,0.17,0.16,0.17,0.15,0.951,2.184,0.603,0.392,0.412,0.411,0.461,10000.0,201.027,0.689,0.88,1.484
miconic-simpleadl-s6-1.pddl,0.15,0.31,0.16,0.17,0.15,0.94,0.17,0.19,0.52,0.16,0.22,0.3,0.98,0.15,0.15,0.15,0.13,0.969,2.198,0.606,0.435,0.366,0.415,0.418,10000.0,201.129,10000.0,0.927,1.586
miconic-simpleadl-s6-2.pddl,0.14,0.31,0.18,0.15,0.16,1.36,0.18,0.2,0.52,0.18,0.17,0.29,1.45,0.16,0.17,0.19,0.13,1.008,2.212,0.64,0.663,0.459,0.417,0.464,10000.0,200.949,10000.0,0.906,1.336
miconic-simpleadl-s6-3.pddl,0.15,0.28,0.15,0.14,0.15,0.88,0.14,0.16,0.53,0.14,0.14,0.29,0.86,0.14,0.16,0.13,0.14,1.009,2.069,0.737,0.405,0.376,0.434,0.399,10000.0,200.966,10000.0,0.855,1.544
miconic-simpleadl-s6-4.pddl,0.14,0.24,0.15,0.15,0.16,0.84,0.17,0.17,0.54,0.19,0.17,0.25,0.84,0.14,0.14,0.14,0.13,15.227,2.137,0.645,0.384,0.405,0.397,0.426,10000.0,200.963,10000.0,0.953,1.257
miconic-simpleadl-s7-0.pddl,0.14,0.73,0.2,0.21,0.2,0.58,0.22,0.23,0.59,0.23,0.22,0.74,0.55,0.2,0.2,0.2,0.16,1.04,2.247,1.594,0.442,0.426,0.453,0.423,10000.0,201.01,10000.0,0.994,1.513
miconic-simpleadl-s7-1.pddl,0.16,0.42,0.27,0.25,0.33,0.7,0.41,0.24,0.6,0.39,0.32,0.45,0.76,0.25,0.24,0.21,0.16,0.982,2.308,1.7,0.412,0.475,0.429,0.442,10000.0,200.97,10000.0,1.237,1.684
miconic-simpleadl-s7-2.pddl,0.15,0.34,0.17,0.2,0.22,0.54,0.23,0.22,0.59,0.23,0.23,0.33,0.54,0.21,0.17,0.19,0.17,1.08,2.265,1.606,0.413,0.449,0.661,0.423,10000.0,201.071,10000.0,1.189,1.623
miconic-simpleadl-s7-3.pddl,0.18,0.48,0.17,0.18,0.19,0.52,0.21,0.18,0.6,0.21,0.21,0.49,0.57,0.19,0.18,0.18,0.14,1.101,2.243,1.525,0.46,0.439,0.418,0.444,10000.0,200.995,10000.0,1.297,1.609
miconic-simpleadl-s7-4.pddl,0.17,1.47,0.23,0.26,0.23,0.66,0.25,0.27,0.62,0.26,0.25,1.46,0.62,0.24,0.26,0.22,0.16,1.032,2.372,1.737,0.454,0.462,0.429,0.452,10000.0,201.252,10000.0,1.381,1.749
miconic-simpleadl-s8-0.pddl,0.18,1.22,0.33,0.37,0.44,0.85,0.57,0.32,0.66,0.52,0.46,1.29,0.82,0.36,0.35,0.32,0.16,1.136,2.35,2.114,0.781,0.566,0.421,0.468,10000.0,201.15800000000002,10000.0,1.344,1.998
miconic-simpleadl-s8-1.pddl,0.26,0.52,0.28,0.35,0.49,1.19,0.62,0.31,0.67,0.59,0.5,0.57,1.1,0.33,0.34,0.29,0.25,1.136,2.388,3.174,0.508,0.528,0.493,0.523,10000.0,201.157,10000.0,1.521,1.944
miconic-simpleadl-s8-2.pddl,0.18,0.57,0.24,0.29,0.42,1.43,0.5,0.27,0.67,0.44,0.37,0.6,1.41,0.28,0.29,0.25,0.17,1.087,1.979,2.244,0.506,0.6,0.431,0.676,10000.0,200.969,10000.0,1.293,1.89
miconic-simpleadl-s8-3.pddl,0.16,0.49,0.29,0.3,0.38,0.85,0.38,0.29,0.68,0.39,0.35,0.51,0.89,0.28,0.29,0.26,0.17,1.058,2.268,2.152,0.485,0.48,0.434,0.447,10000.0,201.239,10000.0,2.182,2.125
miconic-simpleadl-s8-4.pddl,0.17,1.12,0.24,0.28,0.27,1.03,0.32,0.27,0.66,0.32,0.28,1.14,1.05,0.28,0.27,0.24,0.18,1.092,2.229,1.97,0.46,0.483,0.434,0.444,10000.0,201.005,10000.0,1.591,1.874
miconic-simpleadl-s9-0.pddl,0.19,2.19,0.5,0.62,0.69,1.2,0.82,0.53,0.89,0.84,0.71,2.23,1.18,0.59,0.56,0.5,0.2,1.413,2.212,3.206,0.645,0.665,0.421,0.482,10000.0,201.825,10000.0,2.343,2.701
miconic-simpleadl-s9-1.pddl,0.19,1.03,0.35,0.41,0.71,1.07,0.85,0.39,0.81,0.79,0.67,1.04,1.01,0.42,0.4,0.36,0.19,1.152,2.389,2.721,0.517,0.591,0.468,9.823,10000.0,202.27,10000.0,2.404,2.76
miconic-simpleadl-s9-2.pddl,0.18,1.78,0.44,0.52,0.8,0.85,0.96,0.46,0.76,0.91,0.75,1.9,0.81,0.58,0.5,0.53,0.2,1.153,2.435,3.028,0.593,0.988,0.458,0.447,10000.0,202.077,10000.0,2.438,2.878
miconic-simpleadl-s9-3.pddl,0.21,4.6,0.33,0.39,0.3,0.81,0.34,0.36,0.77,0.37,0.35,4.68,0.79,0.37,0.36,0.33,0.18,1.136,2.474,2.624,0.496,0.578,0.475,0.475,10000.0,201.369,10000.0,2.262,2.282
miconic-simpleadl-s9-4.pddl,0.23,0.62,0.35,0.39,0.43,1.13,0.51,0.4,0.72,0.5,0.45,0.65,1.05,0.37,0.37,0.35,0.22,1.316,2.004,2.314,0.56,0.542,0.455,0.496,10000.0,202.387,10000.0,2.066,2.313
movie-prob01.pddl,0.1,0.14,0.09,0.1,0.09,0.12,0.09,0.12,0.37,0.1,0.09,0.11,0.11,0.1,0.1,0.09,0.09,0.949,1.891,0.416,0.364,0.337,0.626,0.434,2.102,200.94,0.748,0.592,1.163
movie-prob02.pddl,0.1,0.1,0.13,0.1,0.09,0.11,0.1,0.1,0.37,0.1,0.1,0.1,0.16,0.1,0.09,0.1,0.1,0.974,1.85,0.422,0.368,0.36,0.396,0.393,2.234,200.912,0.704,0.781,0.993
movie-prob03.pddl,0.11,0.1,0.1,0.1,0.1,0.12,0.09,0.09,0.36,0.1,0.13,0.1,0.13,0.1,0.1,0.1,0.09,1.129,1.816,0.383,0.339,0.342,0.407,0.442,1.963,200.88400000000001,0.704,0.591,1.022
movie-prob04.pddl,0.1,0.11,0.1,0.11,0.15,0.12,0.09,0.11,0.43,0.11,0.11,0.1,0.12,0.09,0.11,0.09,0.12,0.922,1.835,0.352,0.385,0.398,0.432,0.401,2.014,200.901,0.944,0.669,1.248
movie-prob05.pddl,0.1,0.11,0.1,0.1,0.1,0.12,0.11,0.1,0.44,0.1,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.876,1.814,0.395,0.365,0.593,0.391,0.41,1.985,200.931,0.856,0.593,1.042
movie-prob06.pddl,0.13,0.12,0.13,0.1,0.11,0.12,0.09,0.1,0.37,0.1,0.1,0.11,0.12,0.09,0.09,0.09,0.1,1.215,1.856,0.361,0.369,0.376,0.391,0.382,1.939,200.888,0.648,0.567,1.261
movie-prob07.pddl,0.1,0.1,0.1,0.1,0.1,0.13,0.11,0.11,0.37,0.1,0.1,0.11,0.13,0.11,0.1,0.09,0.1,0.929,2.14,0.373,0.388,0.359,0.377,0.371,1.923,200.91,0.889,0.644,1.013
movie-prob08.pddl,0.11,0.1,0.1,0.12,0.1,0.11,0.1,0.11,0.37,0.11,0.1,0.11,0.15,0.11,0.12,0.1,0.09,1.153,1.813,0.378,0.585,0.365,0.395,0.425,2.114,200.879,0.67,0.562,0.947
movie-prob09.pddl,0.11,0.12,0.12,0.11,0.1,0.13,0.1,0.12,0.36,0.1,0.11,0.11,0.13,0.11,0.11,0.11,0.1,0.913,2.305,0.345,0.331,0.358,0.422,0.736,1.801,200.91,0.698,0.591,0.957
movie-prob10.pddl,0.09,0.12,0.1,0.11,0.1,0.12,0.11,0.11,0.38,0.11,0.11,0.12,0.14,0.12,0.1,0.1,0.12,0.876,1.862,0.641,0.367,0.385,0.396,0.376,1.805,200.881,0.66,0.614,1.267
movie-prob11.pddl,0.1,0.13,0.11,0.12,0.11,0.13,0.1,0.11,0.49,0.12,0.12,0.11,0.14,0.1,0.11,0.11,0.11,1.169,1.85,0.557,0.376,0.411,0.404,0.411,1.905,200.904,0.707,0.816,0.967
movie-prob12.pddl,0.11,0.17,0.1,0.13,0.14,0.12,0.12,0.12,0.38,0.11,0.1,0.11,0.12,0.11,0.12,0.11,0.11,0.881,1.798,0.406,0.388,0.391,0.4,0.408,1.85,200.926,0.68,0.83,1.038
movie-prob13.pddl,0.11,0.12,0.11,0.11,0.12,0.13,0.12,0.14,0.37,0.11,0.12,0.12,0.13,0.11,0.11,0.1,0.12,0.915,1.873,0.588,0.36,0.41,0.421,9.213,1.916,200.97,0.675,0.577,1.048
movie-prob14.pddl,0.11,0.11,0.12,0.13,0.12,0.12,0.1,0.13,0.38,0.11,0.11,0.13,0.12,0.13,0.11,0.13,0.1,0.964,1.9,0.4,0.361,8.082,0.749,0.639,2.129,200.892,0.705,0.654,0.967
movie-prob15.pddl,0.1,0.11,0.11,0.12,0.12,0.13,0.11,0.12,0.38,0.13,0.11,0.12,0.14,0.12,0.11,0.11,0.13,0.903,1.874,0.386,0.347,0.364,0.377,0.389,1.762,200.9,0.675,0.877,1.083
movie-prob16.pddl,0.12,0.11,0.14,0.13,0.12,0.14,0.12,0.14,0.39,0.12,0.13,0.14,0.14,0.12,0.14,0.12,0.11,0.975,1.874,0.387,0.417,0.362,0.43,0.668,1.971,200.984,0.653,0.652,1.01
movie-prob17.pddl,0.12,0.13,0.14,0.13,0.12,0.14,0.1,0.11,0.39,0.11,0.13,0.13,0.14,0.12,0.13,0.12,0.12,0.935,2.086,0.407,0.376,0.368,0.395,0.425,1.883,201.185,0.702,0.597,1.007
movie-prob18.pddl,0.11,0.13,0.2,0.13,0.12,0.15,0.13,0.12,0.4,0.12,0.13,0.12,0.13,0.12,0.12,0.11,0.12,0.884,1.845,0.377,0.368,0.41,0.433,0.408,2.052,200.926,0.705,0.592,1.318
movie-prob19.pddl,0.12,0.13,0.13,0.13,0.13,0.15,0.13,0.12,0.38,0.14,0.12,0.13,0.17,0.13,0.13,0.12,0.12,0.921,1.894,0.418,0.4,0.385,0.657,0.424,1.894,201.18,0.71,0.631,1.437
movie-prob20.pddl,0.12,0.16,0.14,0.12,0.14,0.15,0.12,0.11,0.39,0.12,0.14,0.12,0.15,0.12,0.12,0.12,0.12,0.915,1.878,0.396,0.422,0.399,0.629,0.375,2.217,200.978,0.717,0.675,1.304
movie-prob21.pddl,0.12,0.13,0.12,0.13,0.12,0.15,0.13,0.13,0.39,0.12,0.13,0.13,0.18,0.14,0.12,0.11,0.12,0.88,1.893,0.774,0.414,0.429,0.424,0.413,1.894,201.177,0.934,0.614,1.084
movie-prob22.pddl,0.14,0.12,0.15,0.13,0.11,0.16,0.13,0.15,0.38,0.12,0.11,0.13,0.16,0.11,0.13,0.11,0.13,0.944,1.859,0.398,0.644,0.348,0.427,0.445,1.748,200.995,0.692,0.92,1.086
movie-prob23.pddl,0.14,0.13,0.13,0.13,0.12,0.15,0.13,0.13,0.39,0.13,0.15,0.14,0.16,0.13,0.12,0.12,0.12,0.938,1.875,0.407,0.377,0.375,0.44,0.408,1.773,201.176,0.685,0.681,1.09
movie-prob24.pddl,0.13,0.13,0.12,0.13,0.13,0.15,0.12,0.13,0.4,0.13,0.13,0.14,0.16,0.12,0.13,0.12,0.13,0.943,1.869,0.412,0.352,0.603,0.402,0.696,1.746,200.922,0.713,0.796,1.036
movie-prob25.pddl,0.13,0.13,0.13,0.12,0.14,0.17,0.14,0.13,0.38,0.13,0.14,0.17,0.15,0.13,0.12,0.12,0.13,0.939,1.875,0.37,0.363,0.616,0.441,0.377,1.937,200.89,0.733,0.699,1.011
movie-prob26.pddl,0.15,0.16,0.14,0.13,0.12,0.16,0.14,0.13,0.37,0.14,0.13,0.14,0.15,0.13,0.13,0.13,0.13,0.897,2.103,0.387,0.366,0.379,0.389,0.45,1.908,200.90800000000002,0.903,0.933,1.037
movie-prob27.pddl,0.14,0.13,0.12,0.13,0.14,0.16,0.12,0.12,0.4,0.12,0.13,0.14,0.16,0.13,0.14,0.13,0.13,0.883,1.863,0.376,0.397,0.635,0.429,0.414,1.937,200.95499999999998,0.723,0.653,1.122
movie-prob28.pddl,0.14,0.14,0.15,0.14,0.14,0.15,0.15,0.15,0.4,0.13,0.14,0.15,0.16,0.15,0.14,0.15,0.13,0.956,1.882,0.41,0.384,0.398,0.404,0.412,1.926,200.929,0.698,0.706,1.105
movie-prob29.pddl,0.14,0.17,0.15,0.14,0.13,0.17,0.13,0.14,0.4,0.15,0.14,0.14,0.17,0.15,0.13,0.13,0.14,0.935,1.86,0.398,0.392,7.671,0.396,0.425,1.895,200.929,0.725,0.66,1.047
movie-prob30.pddl,0.14,0.15,0.17,0.14,0.13,0.17,0.14,0.13,0.4,0.14,0.15,0.15,0.17,0.15,0.16,0.13,0.14,0.935,2.112,0.397,0.627,0.606,0.648,0.428,1.787,200.921,0.722,0.718,1.113
mprime-prob01.pddl,0.5,0.52,1.85,1.53,0.78,0.69,0.81,1.51,0.84,0.61,0.61,0.52,0.68,2.38,1.81,2.65,0.52,1.332,1.949,0.877,1.769,7.565,0.688,0.68,2.132,201.334,1.238,2.068,2.811
mprime-prob02.pddl,34.5,6.62,32.8,42.35,1292.37,2.77,327.43,58.44,24.0,5.92,7.63,2.91,3.59,130.3,24.87,128.14,39.15,782.942,522.091,26.318,23.902,51.233,28.582,4.052,918.769,202.694,37.406,10000.0,1707.557
mprime-prob03.pddl,1.76,1.72,3.5,17.71,3.78,1.95,3.61,18.55,8.56,3.02,2.88,1.61,1.92,12.21,3.5,12.27,1.89,646.119,909.157,1.716,2.603,17.85,1.518,1.364,911.988,201.72899999999998,8.753,858.468,934.98
mprime-prob04.pddl,1.85,0.86,5.57,5.82,24.42,0.94,21.03,5.31,1.23,5.9,5.9,0.83,0.94,8.99,5.74,9.67,1.62,6.193,7.523,1.682,5.068,39.429,1.76,1.564,7.132,201.25900000000001,1.11,5.283,5.675
mprime-prob05.pddl,172.45,69.37,129.88,96.39,10000.0,36.42,1626.63,265.98,43.67,39.5,126.93,33.96,123.7,65.56,42.97,154.71,138.71,711.785,524.063,105.05,108.60300000000001,119.80199999999999,101.30199999999999,76.05,911.409,202.382,73.363,10000.0,10000.0
mprime-prob06.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,225.07,10000.0,10000.0,10000.0
mprime-prob07.pddl,1.1,1.14,14.48,57.49,3.6,1.15,2.04,46.99,4.51,3.39,3.43,1.04,1.94,10000.0,13.98,10000.0,1.0,921.192,14.843,1.081,6.836,91.502,1.272,1.071,14.356,201.422,3.846,31.503,35.218
mprime-prob08.pddl,144.32,1234.64,1026.4,622.82,10000.0,540.25,10000.0,1135.02,38.07,572.87,1041.43,527.42,985.0,583.75,583.53,1075.95,84.95,398.312,1096.306,53.134,845.771,842.665,76.455,113.238,1100.676,205.23,26.331,10000.0,10000.0
mprime-prob09.pddl,6.7,2.72,18.36,17.05,206.14,2.58,94.12,29.93,13.32,3.55,5.04,2.49,4.38,44.38,12.61,47.85,3.48,829.741,460.453,3.507,13.025,28.655,3.014,3.189,703.386,201.807,14.989,664.831,660.287
mprime-prob10.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,234.793,10000.0,10000.0,10000.0
mprime-prob11.pddl,1.3,1.17,4.04,5.06,9.35,0.98,8.84,5.21,1.27,1.15,1.17,1.17,0.94,5.73,3.87,6.13,1.29,3.371,4.062,1.406,3.657,29.821,1.322,0.848,4.184,211.269,1.298,4.345,4.902
mprime-prob12.pddl,2.32,3.31,3.47,9.34,7.99,4.77,9.33,9.12,1.97,3.52,3.39,3.36,4.4,8.27,3.59,7.21,2.35,1040.587,823.657,1.282,2.77,6.023,2.136,1.979,907.066,201.54,2.016,14.135,13.422
mprime-prob14.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,249.719,10000.0,10000.0,10000.0
mprime-prob15.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1721.04,10000.0,1559.39,10000.0,10000.0,1699.37,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,224.485,10000.0,10000.0,10000.0
mprime-prob16.pddl,26.83,6.96,20.59,74.13,10000.0,4.53,10000.0,56.59,15.95,11.05,10.36,5.07,4.93,30.81,21.36,32.34,26.09,259.949,925.442,7.673,16.335,63.632,22.578,22.052,738.913,206.862,27.676,10000.0,10000.0
mprime-prob17.pddl,30.05,26.59,90.58,614.36,10000.0,25.63,225.67,697.72,112.06,132.25,304.55,25.52,27.12,385.96,110.7,417.33,27.53,413.609,627.674,20.6,73.117,137.762,21.685,20.553,646.655,210.794,107.675,10000.0,10000.0
mprime-prob19.pddl,10000.0,161.55,248.69,479.9,10000.0,37.13,10000.0,309.05,102.2,76.62,222.01,38.3,170.13,128.92,78.1,256.15,10000.0,10000.0,179.046,385.041,178.548,285.119,10000.0,10000.0,183.515,209.192,128.501,10000.0,10000.0
mprime-prob20.pddl,826.83,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,918.37,10000.0,259.801,10000.0,10000.0,10000.0
mprime-prob21.pddl,69.69,37.09,164.26,833.76,477.48,18.45,52.98,917.21,80.62,91.46,151.57,17.84,35.34,10000.0,130.56,10000.0,84.41,666.833,900.606,56.74,123.193,351.227,77.632,61.591,940.745,216.176,58.782,10000.0,10000.0
mprime-prob24.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,665.425,655.035,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,213.778,10000.0,10000.0,10000.0
mprime-prob25.pddl,0.28,0.38,0.49,3.97,0.28,1.69,0.28,2.82,0.63,0.27,0.26,0.35,1.7,0.52,0.45,0.51,0.27,1.136,1.895,0.491,0.652,3.315,0.719,0.509,2.41,201.053,0.806,1.281,1.519
mprime-prob26.pddl,9.93,40.2,26.36,35.7,220.85,19.16,263.61,38.53,8.93,18.6,19.72,36.06,18.36,25.57,25.75,26.17,15.73,818.156,929.806,17.557,22.563,82.15299999999999,12.122,8.107,906.801,202.837,8.591,1405.204,1344.169
mprime-prob27.pddl,3.91,3.76,7.7,13.23,9.64,9.03,9.59,14.05,3.82,4.01,4.1,3.71,8.95,9.53,7.47,10.09,3.83,1080.243,959.448,3.429,6.192,23.645,3.142,3.401,907.164,202.716,3.096,27.32,27.635
mprime-prob28.pddl,0.6,0.6,1.3,3.95,0.93,2.1,0.95,3.64,0.94,0.57,0.57,0.61,2.11,2.42,1.34,2.38,0.58,1.917,2.427,17.84,1.316,12.354,0.787,0.862,2.237,201.293,0.991,2.395,2.919
mprime-prob29.pddl,2.49,2.89,9.27,14.0,4.68,2.65,4.17,18.23,2.73,2.98,3.22,4.21,2.91,10.66,10.17,12.58,2.44,5.103,5.586,2.178,8.165,39.644,1.881,1.856,5.424,202.88400000000001,2.25,13.936,15.694
mprime-prob30.pddl,10000.0,1125.26,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,819.26,10000.0,10000.0,1617.75,10000.0,10000.0,10000.0,10000.0,10000.0,405.161,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,231.235,10000.0,10000.0,10000.0
mprime-prob31.pddl,3.57,3.35,22.56,96.0,4.13,3.15,3.78,95.74,45.06,11.05,10.16,3.11,3.22,54.62,14.82,53.64,3.39,96.872,769.98,2.769,11.848,61.031,2.466,2.846,901.791,202.496,23.424,10000.0,10000.0
mprime-prob32.pddl,1.31,1.9,6.48,13.4,8.19,1.72,4.28,11.41,2.19,1.88,2.37,1.4,2.29,12.39,6.45,14.0,2.05,948.808,935.139,1.564,5.43,25.128,1.882,1.209,905.239,201.407,2.061,26.656,23.23
mprime-prob33.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,513.379,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,277.676,10000.0,10000.0,10000.0
mprime-prob34.pddl,3.56,3.65,22.37,84.05,5.29,3.48,3.91,76.68,30.32,9.68,12.3,3.37,3.62,438.67,24.3,457.27,3.51,721.437,740.164,2.964,18.103,52.345,2.963,3.071,912.108,202.37,19.423,10000.0,10000.0
mprime-prob35.pddl,0.59,0.88,2.58,3.28,1.39,0.92,1.43,2.04,1.09,0.66,0.72,0.79,1.17,2.17,2.4,3.54,0.59,13.396,2.26,0.756,2.232,10.88,0.731,0.752,2.186,201.24099999999999,1.346,4.203,5.275
mystery-prob01.pddl,0.15,0.2,0.25,3.51,0.17,1.06,0.17,0.8,0.53,0.17,0.2,0.2,1.04,0.37,0.28,0.31,0.17,1.099,1.785,0.399,0.679,1.099,0.427,0.463,1.694,200.992,0.909,0.846,1.19
mystery-prob02.pddl,2.34,2.72,17.78,104.87,44.5,2.09,15.21,43.64,18.03,4.05,4.68,2.13,2.23,120.21,17.19,112.28,2.92,992.981,427.914,2.525,15.179,67.476,2.465,2.119,870.28,202.111,29.103,1389.561,1488.21
mystery-prob03.pddl,0.96,0.93,8.98,52.7,0.95,1.7,1.0,32.49,8.2,1.37,1.57,0.93,1.7,15.12,6.53,15.04,0.91,26.662,26.25,0.953,2.331,18.409,0.938,1.0,27.286,201.442,4.715,765.457,750.927
mystery-prob06.pddl,214.79,1012.45,1618.53,1055.73,10000.0,459.69,10000.0,912.95,10000.0,504.0,731.23,827.1,718.42,576.85,969.02,801.91,223.39,10000.0,10000.0,191.941,1161.26,710.93,208.633,214.0,10000.0,207.907,10000.0,10000.0,10000.0
mystery-prob09.pddl,1.05,1.15,10.46,31.71,5.39,1.27,4.83,28.62,12.3,1.66,1.71,1.16,1.42,44.95,6.96,33.32,1.03,1082.976,805.9,1.02,6.103,17.257,1.054,1.11,909.841,201.774,11.397,406.14300000000003,433.933
mystery-prob10.pddl,241.42,1291.91,1765.65,1116.14,10000.0,214.36,10000.0,10000.0,10000.0,536.26,1534.2,214.62,1335.15,10000.0,764.31,10000.0,117.4,10000.0,10000.0,118.304,1710.302,10000.0,101.789,102.939,10000.0,226.70499999999998,10000.0,10000.0,10000.0
mystery-prob11.pddl,0.24,0.35,1.6,12.55,0.29,0.5,0.27,6.8,0.94,0.29,0.33,0.35,0.48,3.97,1.46,3.27,0.23,1.29,2.014,0.53,1.825,5.843,0.5,0.745,2.251,204.55,0.992,1.525,1.953
mystery-prob13.pddl,1739.38,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1651.75,10000.0,10000.0,100.957,10000.0,10000.0,1492.845,1280.605,1114.438,212.786,10000.0,10000.0,10000.0
mystery-prob14.pddl,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1692.62,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,242.408,10000.0,10000.0,10000.0
mystery-prob15.pddl,29.3,43.04,115.99,659.44,235.82,24.06,99.62,435.37,150.52,69.32,99.98,21.17,37.94,114.84,86.14,124.57,28.09,176.856,395.98199999999997,23.754,82.452,213.617,26.336,30.65,424.64,216.099,130.287,10000.0,10000.0
mystery-prob17.pddl,14.46,14.72,96.92,747.96,18.27,14.87,15.94,401.93,128.66,55.71,53.76,14.52,15.31,304.94,81.55,300.84,14.68,1030.405,912.712,11.486,73.022,222.089,10.436,10.341,913.684,207.895,35.011,10000.0,10000.0
mystery-prob19.pddl,5.06,7.44,18.64,160.89,21.07,4.48,11.69,95.97,79.19,8.31,9.24,4.34,4.99,51.3,15.58,50.63,7.12,590.191,804.258,3.551,11.223,34.327,6.037,3.784,909.786,203.235,14.708,10000.0,10000.0
mystery-prob20.pddl,11.0,48.46,53.72,453.93,256.83,27.35,159.92,201.8,66.42,33.64,55.21,26.93,41.63,44.67,40.15,56.64,5.53,393.967,1005.89,3.911,41.548,168.805,4.143,9.149,927.886,206.131,67.27,10000.0,10000.0
mystery-prob25.pddl,0.15,0.23,0.19,1.74,0.16,0.85,0.15,0.25,0.5,0.17,0.16,0.19,0.88,0.21,0.21,0.21,0.17,1.057,10.207,0.414,0.678,0.783,0.446,0.436,1.819,201.05,0.735,0.821,1.118
mystery-prob26.pddl,0.83,0.97,2.7,34.41,1.79,1.11,1.71,27.47,3.18,1.16,1.12,0.98,1.1,14.27,2.27,15.22,0.76,8.374,9.305,0.799,1.847,14.745,0.802,9.96,8.762,201.341,2.987,78.47800000000001,87.202
mystery-prob27.pddl,0.62,0.71,3.81,28.8,0.66,1.14,0.71,6.67,1.32,0.68,0.77,0.69,1.13,6.42,3.28,6.55,0.61,49.725,932.437,0.715,3.267,19.141,0.694,0.706,904.861,219.512,1.227,4.277,5.795
